StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	CardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable
30150185	Not used	Not used	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	307	20006			1								5			0		55	10						2103851		210385					10	48																					1							12						1	2	3		
30150186	Not used	Not used	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	307	20006			1								6			0		55	10						2103861		210386					10	48																					1							12						1	2	3		
30150187	Not used	Not used	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	307	20006			1								7			0		55	10						2103871		210387					10	48																					1							12						1	2	3		
30150188	Not used	Not used	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	301	20006			1								8			0		55	10						2103881		210388					10	48																					1							12						1	2	3		
30150189	Not used	Not used	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								1			0		55	10						2103891		210389					10	48																					1							12						1	2	3		
30150190	Not used	Not used	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	303	20006			1								2			0		55	10						2103901		210390					10	48																					1							12						1	2	3		
30150191	Not used	Not used	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	307	20006			1								3			0		55	10						2103911		210391					10	48																					1							12						1	2	3		
30150192	Not used	Not used	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	326	20006			1								4			0		55	10						2103921		210392					10	48																					1							12						1	2	3		
30150193	Not used	Not used	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		104	326	20006			1								5			0		55	10						2103931		210393					10	48																					1							12						1	2	3		
30150194	Elite Battle C-3	Chapter 3 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		7		20006			1								6			0		55	10						2103941		210394					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150195	Elite Battle D-3	Chapter 4 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		103	307	20006			1								7			0		55	10						2103951		210395					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150196	Elite Battle E-3	Chapter 5 - Hard	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png		16	326	20006			1								8			0		55	10						2103961		210396					10	48									Normal: Enemies are of moderate strength.	Hard: More challenging enemies but with increased support point.											1							12						1	2	3		
30150221	BPP-2	3rd Affix Stage 2	Assets/Product/Texture/Image/UiBabelTower/UiBabelTower3StageBg1.png		17	325	20006			1								1			0																									3													1										Rectangle			1	2	3		1
30150222	BPP-1	3rd Affix Stage 1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTower3StageBg2.png		16	325	20006			1								1			0																									3													1										Rectangle			1	2	3		1
30150223	BPP-3	3rd Affix Stage 3	Assets/Product/Texture/Image/UiBabelTower/UiBabelTower3StageBg3.png		17	325	20006			1								1			0																									3													1										Rectangle			1	2	3		1
30150224	BPV-3	2nd Affix Stage 4	Assets/Product/Texture/Image/UiBabelTower/UiBabelTower2StageBg4.png		13		20004			1								1			0																									3													1										Rectangle			1	2	3		
30150225	BPV-5	2nd Affix Stage 5	Assets/Product/Texture/Image/UiBabelTower/UiBabelTower2StageBg5.png		13		20004			1								1			0																									3													1										Rectangle			1	2	3		
30130201	Sleeping Beauty	Are you clear about the rules, my "Sleeping Beauty"?	Assets/Product/Texture/Image/UiFubenYurenjie/UiFubenYurenjieImg01.png		205					1								1	1		0																					1	1180411			3										1		2	1									2	Square			1	2	3		
30130202	Little Red Cap	All good now. Commandant, why are you using remote communication... Do you mind explaining?	Assets/Product/Texture/Image/UiFubenYurenjie/Yurenjie01.png		205					1								2	1		0			15		30130201				100701010	2103010	100701	2103010				15					1	1180412	3180412		3	Defeat all the Corrupted.	Carefully consider the choice of Constructs.								1		2	1	8001								1	Rectangle			1	2	3		
30130203	Two Musketeers	And I am Lee... We are like two musketeers now.	Assets/Product/Texture/Image/UiFubenYurenjie/Yurenjie02.png		205					1								3	1		0			15		30130202				100701020	2103020	100702	2103020				15					1	1180413			3	Defeat all the Corrupted.	Take note of the Constructs... They seem weird.								1		2	1	8000		8019						1	Rectangle			1	2	3		
30130204	Ali Baba	Is this another trick that Lord is playing on me?	Assets/Product/Texture/Image/UiFubenYurenjie/Yurenjie03.png		205					1								4	1		0			15		30130203				100701030	2103030	100703	2103030				15					1	1180414			3	Defeat all the Corrupted.	Pay attention to the conversations among the Constructs.								1		2	1	8007		8017						1	Rectangle			1	2	3		
30130205	The Three Little Pigs	Let us show you the power of the trio!	Assets/Product/Texture/Image/UiFubenYurenjie/Yurenjie04.png		205					1								5	1		0			15		30130204				100701040	2103040	100704	2103040				15					1	1180415			3	Defeat all the Corrupted.	Don't drag Liv down.								1		2	1	8002								1	Rectangle			1	2	3		
30130206	Puss in Boots	...What a terrible joke.	Assets/Product/Texture/Image/UiFubenYurenjie/UiFubenYurenjieImg01.png		205					1								6	1		0					30130205																1	1180416			3										1		2	1									2	Square			1	2	3		
30130207	Pinocchio	You are a pervert, aren't you?!	Assets/Product/Texture/Image/UiFubenYurenjie/UiFubenYurenjieImg01.png		205					1								7	1		0					30130206																1	1180417			3										1		2	1									2	Square			1	2	3		
30130208	Daughter of the Ocean	These are the guidelines on Connection Chambers.	Assets/Product/Texture/Image/UiFubenYurenjie/Yurenjie05.png		205					1								8	1		0			15		30130207				100701050	2103050	100705	2103050				15					1	1180418			3	Answer the questions based on the clues you have.	Wrong answers will reduce your HP.								1		2	1	8001								1	Rectangle			1	2	3		
30130209	The Prince	It doesn't matter what Commandant sees in me, because I only have one thing to do, right from the beginning.	Assets/Product/Texture/Image/UiFubenYurenjie/UiFubenYurenjieImg01.png		205					1								9	1		0					30130208																1	1180419			3										1		2	1									2	Square			1	2	3		
30130210	Happy April Fools' Day!	It's great when everyone comes together, Commandant. I wish we can spend every year, every month, and every holiday like this.	Assets/Product/Texture/Image/UiFubenYurenjie/UiFubenYurenjieImg01.png		205					1								10	1		0					30130209																1	1180421			3										1		2	1									2	Square			1	2	3		
30130211	Sky Lord Celica	The world fell into darkness, and I became the Lord of the Sky.	Assets/Product/Texture/Image/UiFubenYurenjie/UiFubenYurenjieImg01.png		205					1								11	1		0					30130210																1	1180422			3										1		2	1									2	Square			1	2	3		
14010113	Port Hub		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		103	303				1								1	80		0				300						14010113		14010113											BJ00101EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 70							1		2	1							13			Rectangle			1	2	3		
14010123	Unloading Area		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		7					1								1	80		0				300	14010113					14010123		14010123											BJ00102EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 70							1		2	1							13			Rectangle			1	2	3		
14010133	Core Management Area		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		104	307				1								1	80		0				300	14010123					14010133		14010133											BJ00103EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 70							1		2	1							14			Rectangle			1	2	3		
14010213	Reunion Pavilion		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		16	326				1								1	80		0				300	14010133					14010113		14010113											BJ00104EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							9			Rectangle			1	2	3		
14010223	Dream Terrace		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		16	326				1								1	80		0				300	14010213					14010123		14010123											BJ00105EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							9			Rectangle			1	2	3		
14010234	Cloud Passage		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		17	327				1								1	80		0				300	14010223					14010133		14010133											BJ00106EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							9			Rectangle			1	2	3		
14010313	Maintenance Tunnel		Assets/Product/Texture/Image/UiAssign/UiAssignTab03.png		101	303				1								1	80		0				300	14010234					14010113		14010113											BJ00107EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							11			Rectangle			1	2	3		
14010323	Shopping Town		Assets/Product/Texture/Image/UiAssign/UiAssignTab03.png		102	308				1								1	80		0				300	14010313					14010123		14010123											BJ00108EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							9			Rectangle			1	2	3		
14010334	Yazaki Park		Assets/Product/Texture/Image/UiAssign/UiAssignTab03.png		111	303				1								1	80		0				300	14010323					14010133		14010133											BJ00109EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							10			Rectangle			1	2	3		
14010413	Counter Corridor		Assets/Product/Texture/Image/UiAssign/UiAssignTab04.png		111	308				1								1	80		0				300	14010334					14010113		14010113											BJ00110EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							10			Rectangle			1	2	3		
14010424	Anti-Direct Hit Partition		Assets/Product/Texture/Image/UiAssign/UiAssignTab04.png		103	307				1								1	80		0				300	14010413					14010123		14010123											BJ00111EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							9			Rectangle			1	2	3		
14010434	QR Passageway		Assets/Product/Texture/Image/UiAssign/UiAssignTab04.png		104	308				1								1	80		0				300	14010424					14010133		14010133											BJ00112EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							11			Rectangle			1	2	3		
14020514	Bamboo Garden		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		103	303				1								1	80		0				300	14010434					14010113		14010113											BJ00201EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							9			Rectangle			1	2	3		
14020524	Hospital Buildings		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		7					1								1	80		0				300	14020514					14010123		14010123													3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							9			Rectangle			1	2	3		
14020534	Underground Factory		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		104	307				1								1	80		0				300	14020524					14010133		14010133											BJ00203EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							11			Rectangle			1	2	3		
14020614	Titan Trench		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		16	326				1								1	80		0				300	14020534					14010113		14010113											BJ00204EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							10			Rectangle			1	2	3		
14020624	Hangar Passage		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		16	326				1								1	80		0				300	14020614					14010123		14010123											BJ00205EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							10			Rectangle			1	2	3		
14020634	Residential Area		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		17	327				1								1	80		0				300	14020624					14010133		14010133											BJ00206EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							11			Rectangle			1	2	3		
14020714	Bunker Dune		Assets/Product/Texture/Image/UiAssign/UiAssignTab03.png		101	303				1								1	80		0				300	14020634					14010113		14010113											BJ00207EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80							1		2	1							9			Rectangle			1	2	3		
